NODE_ID,LATITUDE,LONGITUDE
1955,47.4778165,18.9977965
1956,47.4776848,18.9974712
1957,47.4772899,18.9970806
1958,47.4771216,18.996919
1959,47.476682,18.996509
1960,47.4812568,19.0049617
1961,47.4806714,19.0047064
1962,47.4823046,19.0080858
1963,47.4823937,19.0079197
1964,47.4825287,19.0075288
1965,47.4817007,19.0081055
1966,47.481847,19.0081211
1967,47.4818906,19.008107
1968,47.4819399,19.0080727
1969,47.4819969,19.0080327
1970,47.4820685,19.0079749
1971,47.4810847,19.0076757
1972,47.4802821,19.0076097
1973,47.4806919,19.0076889
1974,47.4805234,19.006702
1975,47.4804967,19.0060372
1976,47.4806243,19.0061176
1977,47.4780361,19.0065756
1978,47.4780567,19.0065532
1979,47.4780888,19.0064815
1980,47.4781233,19.0063838
1981,47.4782384,19.0060494
1982,47.4783408,19.005663
1983,47.4784293,19.0053107
1984,47.4784584,19.0051269
1985,47.4784657,19.0050184
1986,47.4784245,19.005013
1987,47.4784187,19.0048086
1988,47.4783751,19.0046576
1989,47.4783339,19.0045626
1990,47.4782787,19.0044709
1991,47.4782275,19.004409
1992,47.4781688,19.0043467
1993,47.4781233,19.0043158
1994,47.4780745,19.0042952
1995,47.4779961,19.0042746
1996,47.4779188,19.0042728
1997,47.4778661,19.0042867
1998,47.4777631,19.0043301
1999,47.4777367,19.0041542
2000,47.4755502,18.9994502
2001,47.4750332,19.0008529
2002,47.4746118,19.0006233
2003,47.4748367,19.0009698
2004,47.4741041,18.9998473
2005,47.4735465,18.9989735
2006,47.4793767,19.0038947
2007,47.480565,19.00654
2008,47.4742527,19.0000797
2009,47.4767489,18.9954633
2010,47.4768938,18.995249
2011,47.4769871,18.995289
2012,47.476675,18.9955857
2013,47.4765333,18.9958768
2014,47.4765126,18.9959326
2015,47.4763638,18.9960819
2016,47.4809665,18.9928011
2017,47.4764213,18.9870429
2018,47.465752,19.0153682
2019,47.4661638,19.0152751
2020,47.4663732,19.0155839
2021,47.4665126,19.0154849
2022,47.4662731,19.0155069
2023,47.4662629,19.0157269
2024,47.4668637,19.0160776
2025,47.46622,19.0148189
2026,47.4661991,19.0147816
2027,47.4652645,19.012907
2028,47.4652911,19.012833
2029,47.4652842,19.0128821
2030,47.4652988,19.0129896
2031,47.4734992,19.0179376
2032,47.4738937,19.0191189
2033,47.4740617,19.0194648
2034,47.4664466,19.0151789
2035,47.4655707,19.013304
2036,47.4662057,19.0147985
2037,47.4648282,19.0116267
2038,47.4647251,19.0113629
2039,47.4653462,19.0094291
2040,47.4649338,19.0087604
2041,47.4702465,19.0162848
2042,47.4704597,19.0160461
2043,47.4805988,18.9983081
2044,47.4804353,18.9984105
2045,47.4805121,18.9982787
2046,47.480804,18.9982196
2047,47.4807377,18.9982146
2048,47.4806806,18.998161
2049,47.4707879,19.0183231
2050,47.4707956,19.018855
2051,47.4709189,19.0187199
2052,47.4711375,19.0191442
2053,47.4712509,19.0190693
2054,47.4715021,19.0199428
2055,47.4715902,19.0198319
2056,47.471639,19.0186127
2057,47.4716664,19.0185413
2058,47.4717278,19.0206198
2059,47.4717808,19.0203924
2060,47.4717993,19.0198513
2061,47.4718316,19.0204067
2062,47.4718473,19.0204267
2063,47.4718488,19.0207023
2064,47.4718576,19.0202744
2065,47.4718742,19.0204609
2066,47.4719391,19.0205518
2067,47.4719768,19.0205036
2068,47.4720399,19.020518
2069,47.4721048,19.0206158
2070,47.4721417,19.0206208
2071,47.4721822,19.0205791
2072,47.4722005,19.0205506
2073,47.4722257,19.020981
2074,47.4722919,19.0188149
2075,47.4724227,19.0211719
2076,47.4767399,18.9875303
2077,47.4655459,19.0150535
2078,47.4817365,19.0100279
2079,47.4822674,19.0082752
2080,47.4822907,19.0082682
2081,47.4823561,19.008313
2082,47.4768158,19.0177566
2083,47.4768889,19.0176128
2084,47.4769567,19.0140242
2085,47.4650835,19.0118959
2086,47.4651794,19.0121462
2087,47.4652072,19.0122133
2088,47.4652597,19.0119917
2089,47.4653397,19.0121201
2090,47.4653892,19.0115524
2091,47.4653989,19.0121375
2092,47.4655236,19.0118674
2093,47.4655356,19.0106812
2094,47.4655364,19.0111441
2095,47.4655797,19.0107141
2096,47.4656085,19.0107356
2097,47.4656048,19.0132683
2098,47.4656194,19.0133034
2099,47.4730015,19.0182133
2100,47.4730199,19.0180048
2101,47.4730512,19.0181121
2102,47.4730581,19.019943
2103,47.4730606,19.0186961
2104,47.4730668,19.0183592
2105,47.4730908,19.0184876
2106,47.4732475,19.0176651
2107,47.4732804,19.0178951
2108,47.4733404,19.0201168
2109,47.4734433,19.0177919
2110,47.4736633,19.0186374
2111,47.4737442,19.0203701
2112,47.4739309,19.0205717
2113,47.4739536,19.020691
2114,47.4739492,19.0204901
2115,47.4739836,19.0206284
2116,47.4739945,19.0205213
2117,47.473995,19.0183302
2118,47.4740169,19.0205392
2119,47.4743112,19.0199381
2120,47.4746015,19.0168005
2121,47.4746553,19.0170017
2122,47.4746511,19.0167814
2123,47.4746826,19.0169823
2124,47.4747185,19.021281
2125,47.4747289,19.021376
2126,47.4748451,19.0174945
2127,47.4748592,19.0175298
2128,47.4749893,19.0178557
2129,47.4759682,19.0185482
2130,47.4760244,19.015552
2131,47.476018,19.0185473
2132,47.476022,19.0191306
2133,47.4760238,19.0180359
2134,47.4760615,19.0185736
2135,47.4760901,19.0190628
2136,47.4761148,19.0155653
2137,47.4761069,19.016289
2138,47.4761496,19.0189477
2139,47.4761712,19.0150357
2140,47.4761712,19.0156224
2141,47.4761693,19.0188113
2142,47.4761859,19.0188537
2143,47.4761982,19.0162724
2144,47.4762027,19.0157024
2145,47.4762112,19.0188848
2146,47.4762257,19.0187607
2147,47.4762258,19.0187089
2148,47.4762397,19.0185287
2149,47.4762465,19.0186213
2150,47.4762631,19.0185516
2151,47.4766479,19.0143803
2152,47.4762874,19.0161867
2153,47.4763036,19.0185283
2154,47.476361,19.0165893
2155,47.4763893,19.0182312
2156,47.4656513,19.0101388
2157,47.4656723,19.0107832
2158,47.4656804,19.0115277
2159,47.4656872,19.0100295
2160,47.4657369,19.010239
2161,47.4657598,19.0102555
2162,47.4657954,19.0103103
2163,47.4658465,19.0111679
2164,47.4659325,19.0104545
2165,47.4660209,19.010787
2166,47.466042,19.0107665
2167,47.4660467,19.0106905
2168,47.4661388,19.0123008
2169,47.4664622,19.0116889
2170,47.4665231,19.0114774
2171,47.4665429,19.0115846
2172,47.4665693,19.0115582
2173,47.4670173,19.0122948
2174,47.4670695,19.0124936
2175,47.4671199,19.0124113
2176,47.4671488,19.0124441
2177,47.4713985,19.0196902
2178,47.4715131,19.0195633
2179,47.4715583,19.0195123
2180,47.471587,19.0196053
2181,47.4716151,19.019662
2182,47.4716392,19.0196637
2183,47.4716642,19.0196755
2184,47.4719168,19.0201875
2185,47.4723716,19.0185992
2186,47.4728786,19.0193688
2187,47.4729048,19.0192017
2188,47.4729142,19.0196611
2189,47.4729342,19.0182014
2190,47.4729949,19.0179094
2191,47.4729968,19.0181481
2192,47.475131,19.0163383
2193,47.475292,19.0184758
2194,47.4753094,19.0184529
2195,47.475314,19.0161376
2196,47.4753195,19.0185377
2197,47.4753303,19.0185592
2198,47.4753403,19.0185105
2199,47.4753533,19.0162158
2200,47.4753706,19.018563
2201,47.4753869,19.0163083
2202,47.475427,19.0162599
2203,47.4754543,19.0162264
2204,47.4754887,19.0170283
2205,47.4755538,19.0171539
2206,47.4755757,19.0167038
2207,47.4755986,19.0188948
2208,47.4756203,19.0160445
2209,47.4756224,19.0165886
2210,47.4756271,19.0188726
2211,47.4756363,19.0167835
2212,47.4756527,19.0170921
2213,47.4756732,19.0167576
2214,47.4756733,19.0188209
2215,47.4756764,19.0188665
2216,47.4756845,19.0157056
2217,47.4756869,19.0170707
2218,47.4757453,19.0171794
2219,47.4757462,19.0175595
2220,47.4757668,19.0189994
2221,47.4758357,19.0175727
2222,47.4758893,19.0191526
2223,47.4759167,19.0179692
2224,47.4759547,19.0178798
2225,47.4759631,19.0191669
2226,47.475952,19.0164593
2227,47.4764475,19.0171098
2228,47.4764507,19.0165471
2229,47.4764512,19.0177469
2230,47.4764624,19.0174123
2231,47.4765585,19.0173096
2232,47.4772922,19.0137156
2233,47.4806013,19.0090638
2234,47.4768374,19.017814
2235,47.4774707,19.0145538
2236,47.4749225,19.0128526
2237,47.4749461,19.0132633
2238,47.4790305,19.0140994
2239,47.4793634,19.0121415
2240,47.4795603,19.0136016
2241,47.4796191,19.0119651
2242,47.4798986,19.0128642
2243,47.4805272,19.0092155
2244,47.4805418,19.0092306
2245,47.480545,19.009368
2246,47.4805461,19.0094176
2247,47.4805591,19.009321
2248,47.4805602,19.0094531
2249,47.4805648,19.0092682
2250,47.480581,19.0091053
2251,47.4805828,19.0094505
2252,47.4805838,19.0093158
2253,47.4806237,19.0093612
2254,47.4806241,19.0094066
2255,47.4806266,19.0091852
2256,47.4806456,19.009427
2257,47.4806576,19.009534
2258,47.4806834,19.0095388
2259,47.4806945,19.0098699
2260,47.4807104,19.0093984
2261,47.480728,19.0103576
2262,47.4807806,19.0105864
2263,47.4815339,19.0053515
2264,47.4826282,19.0087183
2265,47.4772034,18.993608
2266,47.4772155,18.9935925
2267,47.4772412,18.9936379
2268,47.4773592,18.9938403
2269,47.4774174,18.9939507
2270,47.4774229,18.9933559
2271,47.4780185,18.9927157
2272,47.4782765,18.9929785
2273,47.4789764,18.9923917
2274,47.4790353,18.9923899
2275,47.4790377,18.9924212
2276,47.4792984,18.9924146
2277,47.4796332,18.9924441
2278,47.4802903,18.9925083
2279,47.4647209,19.0109265
2280,47.4648124,19.0111665
2281,47.4748836,18.9898376
2282,47.4747233,18.9896656
2283,47.4663565,19.0152178
2284,47.4728908,19.0192911
2285,47.4757278,18.985539
2286,47.4672135,19.015778
2287,47.4680297,19.0146638
2288,47.4681537,19.0148156
2289,47.4676628,19.0154773
2290,47.4678838,19.0168873
2291,47.4681965,19.0160924
2292,47.4680004,19.0158571
2293,47.4669302,19.0161198
2294,47.4713911,19.0106596
2295,47.4721858,19.0097338
2296,47.4721109,19.0095508
2297,47.4739666,19.0073668
2298,47.4750325,19.005256
2299,47.4749514,19.0075664
2300,47.4766845,19.0033567
2301,47.4768523,19.0033749
2302,47.4796227,19.0008302
2303,47.4807091,18.9981988
2304,47.4806663,18.9980589
2305,47.4816376,18.9986146
2306,47.4816447,18.9985631
2307,47.4816078,18.9986553
2308,47.4816341,18.9984837
2309,47.4816573,18.9987782
2310,47.4814262,18.9990416
2311,47.4813996,18.999097
2312,47.4811802,19.0047499
2313,47.4811919,19.0047085
2314,47.4813649,19.0025049
2315,47.4813919,19.0025205
2316,47.4819025,19.0000834
2317,47.4819756,18.9997363
2318,47.4815698,19.0020263
2319,47.481434,19.0019446
2320,47.4814951,19.0019812
2321,47.4815227,19.0019979
2322,47.4822338,18.9978036
2323,47.4816712,18.9984092
2324,47.4815836,18.9987585
2325,47.4816831,18.9966211
2326,47.4817322,18.9966638
2327,47.4816974,18.9966996
2328,47.4813847,18.9953982
2329,47.4814494,18.9954973
2330,47.4811924,18.9941453
2331,47.4812019,18.9943478
2332,47.4811978,18.993035
2333,47.4811792,18.9931416
2334,47.4812255,18.9933356
2335,47.479802,18.9931917
2336,47.4797191,18.9933198
2337,47.4797886,18.9934227
2338,47.4754311,18.9946955
2339,47.4762466,18.9961519
2340,47.4725357,19.0022729
2341,47.4725732,19.0022122
2342,47.4724718,19.0046132
2343,47.4682161,19.0039067
2344,47.4709255,19.0041759
2345,47.4722244,19.003681
2346,47.4710319,19.0088675
2347,47.4721236,19.0122686
2348,47.4712984,19.0106349
2349,47.4713437,19.0108451
2350,47.4677255,19.0091712
2351,47.4689925,19.013831
2352,47.4689049,19.0136607
2353,47.4700398,19.0125964
2354,47.469966,19.0124004
2355,47.4708931,19.011188
2356,47.4743039,19.0142573
2357,47.4726892,19.0110993
2358,47.4727846,19.0110571
2359,47.4730624,19.0084274
2360,47.4733725,19.0052146
2361,47.4763857,18.9980194
2362,47.478903,18.9978803
2363,47.4772005,19.0010254
2364,47.4735125,19.0051904
2365,47.4740069,19.0045202
2366,47.4748836,19.002647
2367,47.4735026,19.0061187
2368,47.4733766,19.0055817
2369,47.4755142,19.0032581
2370,47.4756112,19.0033567
2371,47.475642,19.0033109
2372,47.4756913,19.0032623
2373,47.4757805,19.0032032
2374,47.4758847,19.0031768
2375,47.4759854,19.0031673
2376,47.4765101,19.0032053
2377,47.4765894,19.0032011
2378,47.4766693,19.003181
2379,47.4767536,19.0031461
2380,47.4766123,19.0032927
2381,47.4760406,19.0032594
2382,47.4759832,19.003257
2383,47.4773473,19.0030186
2384,47.477775,19.0024636
2385,47.4653731,19.012921
2386,47.4652496,19.0130358
2387,47.4653492,19.0129421
2388,47.4686357,19.0177727
2389,47.4686723,19.0177291
2390,47.4690754,19.0067038
2391,47.46868,19.0062398
2392,47.4678409,19.0075379
2393,47.4672565,19.0086593
2394,47.465476,19.0108579
2395,47.4738159,18.9916555
2396,47.4749092,18.9900378
2397,47.4739418,18.9915634
2398,47.4820091,18.9997124
2399,47.4813282,19.0023683
2400,47.4813464,19.0024948
2401,47.481217,19.0027393
2402,47.4813691,19.0028234
2403,47.4813227,19.002799
2404,47.4812949,19.0027829
2405,47.4811716,19.0029176
2406,47.4812514,19.0029616
2407,47.4812782,19.0029764
2408,47.4813247,19.0030032
2409,47.4818619,18.9984979
2410,47.4818565,18.9986307
2411,47.4671479,19.0165053
2412,47.4679572,19.0173598
2413,47.4685796,19.0178793
2414,47.4689824,19.0171365
2415,47.4689031,19.0170152
2416,47.4663199,19.0150761
2417,47.4663937,19.0153064
2418,47.4664395,19.015338
2419,47.4664179,19.0156617
2420,47.4669554,19.0162116
2421,47.4818536,18.9985602
2422,47.4815979,18.9989328
2423,47.4816302,18.9988395
2424,47.4814707,18.998588
2425,47.4815278,18.9985719
2426,47.4815668,18.99858
2427,47.4804229,18.9983828
2428,47.4804329,18.9983627
2429,47.4804945,18.998352
2430,47.4805471,18.9983346
2431,47.4810102,18.998242
2432,47.480713,18.9982957
2433,47.4811933,18.998238
2434,47.4811308,18.9982326
2435,47.4812568,18.9982608
2436,47.4815508,18.9984899
2437,47.4813692,18.9983278
2438,47.4816097,18.9985635
2439,47.4814589,18.9983922
2440,47.4801425,18.9979863
2441,47.4815798,18.9985936
2442,47.4719253,18.9994559
2443,47.4727988,18.9978358
2444,47.4728478,18.9977448
2445,47.4732685,18.9969655
2446,47.4837715,19.0053185
2447,47.483768,19.0053682
2448,47.4826635,19.0068779
2449,47.4827601,19.0051593
2450,47.4827615,19.0051372
2451,47.4827642,19.0050948
2452,47.4815862,19.004867
2453,47.4810207,19.0049725
2454,47.4815652,19.0049544
2455,47.4815799,19.0048933
2456,47.4815477,19.0050589
2457,47.4811199,19.0104176
2458,47.4814683,19.0077427
2459,47.4833409,19.0052616
2460,47.4714524,19.002426
2461,47.4713643,19.0023923
2462,47.4713255,19.0023592
2463,47.4709116,19.0024569
2464,47.470986,19.0022204
2465,47.4710161,19.0021289
2466,47.4674801,19.0152546
2467,47.4757721,19.0158769
2468,47.4749212,19.0159197
2469,47.4751029,19.0157163
2470,47.4749562,19.0165128
2471,47.474866,19.0168322
2472,47.4750885,19.0166275
2473,47.4749943,19.0098967
2474,47.4739101,19.0116459
2475,47.4739328,19.011608
2476,47.4746292,19.0092832
2477,47.4765277,19.0076003
2478,47.4766766,19.007496
2479,47.4763413,19.0078153
2480,47.4762555,19.0077784
2481,47.4758827,19.0081171
2482,47.4758196,19.0082322
2483,47.4757873,19.0082344
2484,47.4756897,19.0083039
2485,47.4756214,19.0084005
2486,47.4761601,19.0077849
2487,47.4755561,19.0083528
2488,47.4759582,19.0080401
2489,47.4756442,19.0084874
2490,47.4761564,19.0076307
2491,47.4760529,19.0078945
2492,47.4760478,19.0079738
2493,47.4764382,19.0074255
2494,47.4763626,19.0076025
2495,47.4766202,19.0074331
2496,47.476472,19.0071019
2497,47.4767831,19.0075525
2498,47.4755841,19.0083733
2499,47.4763714,19.0078693
2500,47.4799615,19.0106413
2501,47.4780669,19.0068184
2502,47.4792639,19.0061325
2503,47.4751875,19.0181627
2504,47.4757745,19.0190878
2505,47.4761065,19.0177212
2506,47.4761937,19.0172649
2507,47.4761489,19.0173037
2508,47.476052,19.0174084
2509,47.4758788,19.0177744
2510,47.4760448,19.0175955
2511,47.4807493,18.9925127
2512,47.4783095,18.9911836
2513,47.4781743,18.9913785
2514,47.4785499,18.9921078
2515,47.4786315,18.9921081
2516,47.4789734,18.9924136
2517,47.4807052,18.9924094
2518,47.4813139,18.9967293
2519,47.4813193,18.9965442
2520,47.481342,18.996402
2521,47.4814695,19.0019659
2522,47.4816684,19.0012208
2523,47.4816844,19.0012289
2524,47.4817125,19.0012432
2525,47.4816223,19.0011973
2526,47.4817581,19.0012664
2527,47.4699035,19.0159612
2528,47.4699624,19.0159343
2529,47.47143,19.0159191
2530,47.471616,19.015877
2531,47.4738977,19.0028821
2532,47.4805181,18.9938352
2533,47.4799661,18.9967942
2534,47.4797337,19.0050962
2535,47.4805772,19.0067943
2536,47.4782948,18.9946094
2537,47.478273,18.9945371
2538,47.4799436,18.9971485
2539,47.4799831,18.9972899
2540,47.4762981,18.9867512
2541,47.4763718,18.9866688
2542,47.4777817,18.9896674
2543,47.4777086,18.9899273
2544,47.4776773,18.9899542
2545,47.4777544,18.9898959
2546,47.4763479,18.9903109
2547,47.476406,18.9904426
2548,47.4766367,18.9908711
2549,47.4766912,18.990902
2550,47.4767447,18.9909074
2551,47.4760728,18.992932
2552,47.4761436,18.992709
2553,47.476367,18.9921179
2554,47.476288,18.9923342
2555,47.4639101,19.0123783
2556,47.4649594,19.0119724
2557,47.4654188,19.0132001
2558,47.4660126,19.0146417
2559,47.4676634,19.0041482
2560,47.4736128,18.9964488
2561,47.4738151,18.9916782
2562,47.4737616,18.991845
2563,47.4737988,18.9924409
2564,47.4738984,18.9926117
2565,47.4739397,18.9928338
2566,47.4738813,18.9926876
2567,47.473743,18.9921903
2568,47.4737989,18.9922389
2569,47.4739812,18.9925623
2570,47.4740609,18.9925799
2571,47.4741145,18.9925437
2572,47.4742218,18.9924024
2573,47.4737697,18.9923362
2574,47.4738274,18.9925426
2575,47.4737285,18.9919962
2576,47.4737695,18.9920405
2577,47.473844,18.9924382
2578,47.473817,19.0175638
2579,47.4737913,19.0175687
2580,47.4821304,18.9995567
2581,47.4818238,19.0050711
2582,47.482713,19.0061236
2583,47.4827257,19.0058751
2584,47.4830908,19.0050511
2585,47.4838402,19.0054689
2586,47.4698791,19.0190483
2587,47.4710826,19.0200471
2588,47.4714097,19.0205379
2589,47.4729603,19.021906
2590,47.4732031,19.0220494
2591,47.466488,19.0163035
2592,47.4659419,19.0156332
2593,47.4663068,19.0160957
2594,47.4665711,19.0163988
2595,47.4668565,19.0167031
2596,47.4672105,19.0170324
2597,47.4680662,19.0177372
2598,47.4681197,19.0176563
2599,47.4688064,19.0182671
2600,47.4692658,19.0186525
2601,47.4694778,19.0181441
2602,47.469856,19.0169512
2603,47.4699855,19.0172008
2604,47.4750782,19.0232466
2605,47.4669075,19.016412
2606,47.4669655,19.0163071
2607,47.4663697,19.0152514
2608,47.4646697,19.0107918
2609,47.4646094,19.0131659
2610,47.464882,19.0136248
2611,47.4706526,19.0196895
2612,47.4704549,19.01954
2613,47.4647044,19.0113065
2614,47.4662986,19.0099616
2615,47.4663331,19.009221
2616,47.4670456,19.0087034
2617,47.4677142,19.0091592
2618,47.468537,19.0108387
2619,47.4660171,19.010671
2620,47.4651269,19.0118922
2621,47.4654099,19.0110536
2622,47.4660071,19.00954
2623,47.46561,19.0099038
2624,47.464945,19.0087786
2625,47.464393,19.0078682
2626,47.466304,19.0156367
2627,47.4663262,19.0156486
2628,47.4663433,19.0156724
2629,47.4708406,19.0198539
2630,47.4755237,18.9848958
2631,47.4777949,18.9898612
2632,47.4777614,18.9897575
2633,47.4774849,18.9890312
2634,47.4772464,18.988464
2635,47.4771476,18.9882789
2636,47.4764066,18.9871039
2637,47.4763771,18.9870915
2638,47.4764122,18.9869483
2639,47.4767329,18.9861416
2640,47.4642744,19.0123913
2641,47.464343,19.0123976
2642,47.4644166,19.0124101
2643,47.4644818,19.0124214
2644,47.4645427,19.0124389
2645,47.4645978,19.0124602
2646,47.4646553,19.0124815
2647,47.4647036,19.0125065
2648,47.4647713,19.0125441
2649,47.4648314,19.0125816
2650,47.4648864,19.0126242
2651,47.4651158,19.0128578
2652,47.4649618,19.0126893
2653,47.46501,19.0127319
2654,47.4650397,19.0127645
2655,47.4650955,19.0128308
2656,47.462753,19.0058791
2657,47.4741131,18.9910186
2658,47.4741188,18.9909997
2659,47.4764498,19.007099
2660,47.476442,18.9871603
2661,47.475778,18.9879146
2662,47.4752824,18.988818
2663,47.4750609,18.9889087
2664,47.475499,18.9881015
2665,47.4757639,18.987617
2666,47.475948,18.9872773
2667,47.4760496,18.9871222
2668,47.476075,18.9870944
2669,47.4761148,18.9870603
2670,47.4761543,18.9870331
2671,47.4761856,18.987014
2672,47.4762488,18.986973
2673,47.476266,18.9869528
2674,47.4762793,18.9869279
2675,47.4762852,18.9868967
2676,47.4762856,18.9868713
2677,47.4762824,18.9868424
2678,47.4749641,18.9890837
2679,47.4748722,18.9891115
2680,47.4748783,18.9892031
2681,47.4747447,18.9896831
2682,47.4746604,18.9895789
2683,47.4749332,18.9891379
2684,47.4748453,18.9893008
2685,47.4748884,18.9892183
2686,47.4745308,18.9900427
2687,47.4745247,18.9901473
2688,47.4745189,18.9902102
2689,47.4745108,18.9902684
2690,47.4742826,18.9903562
2691,47.4744129,18.9899555
2692,47.474276,18.9901644
2693,47.4740183,18.9906194
2694,47.4740483,18.9906516
2695,47.4738969,18.9908349
2696,47.4739562,18.9908536
2697,47.4739158,18.9909632
2698,47.4739076,18.9910974
2699,47.4739376,18.990993
2700,47.4739702,18.9909012
2701,47.4740576,18.9907042
2702,47.4738062,18.9914387
2703,47.4743873,18.989851
2704,47.4743023,18.9899752
2705,47.4738155,18.9919925
2706,47.4738239,18.9921088
2707,47.473835,18.9921918
2708,47.4738123,18.9918565
2709,47.4735811,18.9916429
2710,47.4736186,18.99164
2711,47.4743222,18.9954476
2712,47.4740129,18.9957719
2713,47.4735753,18.9963234
2714,47.4735012,18.9963976
2715,47.4736035,18.9965163
2716,47.4737012,18.9966371
2717,47.4737098,18.9966486
2718,47.4738177,18.9967804
2719,47.4734095,18.9969577
2720,47.4726228,18.9986943
2721,47.4724737,18.998604
2722,47.4724321,18.9986834
2723,47.4723218,18.9988192
2724,47.4725113,18.9985357
2725,47.4722437,18.9987172
2726,47.4723818,18.9988871
2727,47.4724343,18.998948
2728,47.472259,18.9989337
2729,47.472188,18.9988525
2730,47.4722066,18.9989355
2731,47.4721064,18.9991179
2732,47.472224,18.9989039
2733,47.4723165,18.9990092
2734,47.4723697,18.9990693
2735,47.4719427,18.9994238
2736,47.4719596,18.9993921
2737,47.4720828,18.9991608
2738,47.4720597,18.9992042
2739,47.4721509,18.9992397
2740,47.4721904,18.9992439
2741,47.4722584,18.9992478
2742,47.4723262,18.9993294
2743,47.4721609,18.9992989
2744,47.4721782,18.9993928
2745,47.4722495,18.9994732
2746,47.4718527,18.9995902
2747,47.4718188,18.9996531
2748,47.4717209,18.9998348
2749,47.471699,18.9998755
2750,47.4716743,18.9999211
2751,47.4713924,19.0004407
2752,47.4717685,18.9999593
2753,47.4718652,18.999962
2754,47.4719379,19.000047
2755,47.4718037,18.9999621
2756,47.4717769,19.0000078
2757,47.4717964,19.0000886
2758,47.4718679,19.0001736
2759,47.4718367,18.9996198
2760,47.4719304,18.9997269
2761,47.4719816,18.9997859
2762,47.4720353,18.9995322
2763,47.4720868,18.9995914
2764,47.4713666,19.000646
2765,47.4732695,19.0032626
2766,47.4711082,19.000945
2767,47.4705854,19.0014581
2768,47.4712021,19.0010311
2769,47.4711675,19.0010417
2770,47.4710544,19.0019804
2771,47.4709902,19.0018541
2772,47.4710404,19.001953
2773,47.4714805,19.0026118
2774,47.4714727,19.0025121
2775,47.4714588,19.0024696
2776,47.4714617,19.0023599
2777,47.4692742,19.0025419
2778,47.4692317,19.0024452
2779,47.4703178,19.0018517
2780,47.4698291,19.0022671
2781,47.4695447,19.0025067
2782,47.4693065,19.0027072
2783,47.4691192,19.0028666
2784,47.4688915,19.0030602
2785,47.4686878,19.0032314
2786,47.468394,19.0035427
2787,47.4682084,19.0036604
2788,47.4681666,19.0037007
2789,47.468033,19.0038463
2790,47.4702194,19.0019314
2791,47.4698723,19.0023401
2792,47.4699052,19.0022016
2793,47.4698953,19.0022253
2794,47.4698923,19.0022539
2795,47.4698944,19.0022819
2796,47.4699024,19.0023106
2797,47.4699188,19.002338
2798,47.4700619,19.002587
2799,47.4693229,19.0028286
2800,47.4692788,19.0027307
2801,47.4692563,19.0026781
2802,47.4694888,19.0026873
2803,47.4694479,19.0025882
2804,47.4694258,19.002534
2805,47.4688361,19.0032475
2806,47.4687891,19.0031462
2807,47.4687674,19.0030969
2808,47.4682943,19.0037539
2809,47.4682842,19.0037864
2810,47.468282,19.0038121
2811,47.468282,19.003842
2812,47.4682848,19.0038832
2813,47.4682571,19.0035389
2814,47.4681212,19.0036049
2815,47.4681759,19.0037255
2816,47.4692935,19.00501
2817,47.4678441,19.0040398
2818,47.467282,19.0044542
2819,47.4673422,19.0046974
2820,47.4673174,19.0046311
2821,47.4693496,19.0052384
2822,47.4693324,19.0052222
2823,47.4693105,19.0052153
2824,47.4692855,19.0052187
2825,47.4692679,19.0052297
2826,47.4692492,19.0052465
2827,47.4692332,19.0052765
2828,47.4689147,19.0058772
2829,47.4687525,19.00619
2830,47.4687501,19.0062189
2831,47.4687544,19.0062466
2832,47.4687619,19.0062692
2833,47.4687759,19.0062911
2834,47.470273,19.0080392
2835,47.4687796,19.0044692
2836,47.4692289,19.0049913
2837,47.4692475,19.0050039
2838,47.4692715,19.0050119
2839,47.4682304,19.0038072
2840,47.4691614,19.0067513
2841,47.4697454,19.0074311
2842,47.4699136,19.0076875
2843,47.469365,19.0052105
2844,47.4673791,19.0045433
2845,47.4673611,19.004569
2846,47.4673587,19.0046022
2847,47.4673612,19.0046342
2848,47.467368,19.0046635
2849,47.4673866,19.0046919
2850,47.4676888,19.0050364
2851,47.4680139,19.0054175
2852,47.4684171,19.0058728
2853,47.4687018,19.0061991
2854,47.4686471,19.0061364
2855,47.468671,19.0061422
2856,47.4686933,19.0061358
2857,47.46871,19.0061211
2858,47.468728,19.0060964
2859,47.4691999,19.005183
2860,47.4692073,19.0051546
2861,47.4692086,19.0051289
2862,47.469203,19.005096
2863,47.4691937,19.0050694
2864,47.4691702,19.0050382
2865,47.4691237,19.0049915
2866,47.4691448,19.0049505
2867,47.4672215,19.0047635
2868,47.4669799,19.0050341
2869,47.4669436,19.004965
2870,47.4665729,19.0053449
2871,47.4666193,19.0054201
2872,47.4660617,19.0060618
2873,47.4740953,18.9878161
2874,47.4746937,18.9887024
2875,47.4741103,18.9877992
2876,47.4732456,18.9862978
2877,47.4770592,18.9878544
2878,47.477857,18.989779
2879,47.4780676,18.99051
2880,47.4782692,18.9912149
2881,47.4779907,18.99056
2882,47.4778363,18.9900001
2883,47.4780972,18.9909443
2884,47.4782142,18.9913523
2885,47.4788306,18.9907401
2886,47.4784515,18.992059
2887,47.4784162,18.9919932
2888,47.4783877,18.9919228
2889,47.4783587,18.9918469
2890,47.4786627,18.9920694
2891,47.4784828,18.9921096
2892,47.4785273,18.9921687
2893,47.478562,18.9922149
2894,47.4785998,18.9922521
2895,47.4786356,18.9922817
2896,47.478688,18.992316
2897,47.4787415,18.9923455
2898,47.4787878,18.9923647
